book,lex,sp,vs,vt,ctyp,cnode,ptyp,gloss,speaker,ttype,clausespeaker,clausettype
Esther9:16,קהל,verb,nif,perf,WXQt,505936,VP,assemble,author,description,author,description
Esther9:17,ב,prep,,,Ellp,505942,PP,in,author,description,author,description
Esther9:17,יום,subs,,,,,,day,author,description,,
Esther9:17,שׁלשׁ,subs,,,,,,three,author,description,,
Esther9:17,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:17,ל,prep,,,,,,to,author,description,,
Esther9:17,חדשׁ,subs,,,,,,month,author,description,,
Esther9:17,אדר,nmpr,,,,,,Adar,author,description,,
Esther9:16,ו,conj,,,InfA,505938,CP,and,author,description,author,description
Esther9:16,עמד,verb,qal,infa,,,VP,stand,author,description,,
Esther9:16,על,prep,,,,,PP,upon,author,description,,
Esther9:16,נפשׁ,subs,,,,,,soul,author,description,,
Esther9:16,ו,conj,,,InfA,505939,CP,and,author,description,author,description
Esther9:16,נוח,verb,qal,infa,,,VP,settle,author,description,,
Esther9:16,מן,prep,,,,,PP,from,author,description,,
Esther9:16,איב,verb,qal,ptca,,,,be hostile,author,description,,
Esther9:16,ו,conj,,,InfA,505940,CP,and,author,description,author,description
Esther9:16,הרג,verb,qal,infa,,,VP,kill,author,description,,
Esther9:16,ב,prep,,,,,PP,in,author,description,,
Esther9:16,שׂנא,verb,qal,ptca,,,,hate,author,description,,
Esther9:16,חמשׁ,subs,,,,,NP,five,author,description,,
Esther9:16,ו,conj,,,,,,and,author,description,,
Esther9:16,שׁבע,subs,,,,,,seven,author,description,,
Esther9:16,אלף,subs,,,,,,thousand,author,description,,
Esther9:16,ו,conj,,,WxQ0,505941,CP,and,author,description,author,description
Esther9:16,ב,prep,,,,,PP,in,author,description,,
Esther9:16,ה,art,,,,,,the,author,description,,
Esther9:16,בזה,subs,,,,,,spoil,author,description,,
Esther9:16,לא,nega,,,,,NegP,not,author,description,,
Esther9:16,שׁלח,verb,qal,perf,,,VP,send,author,description,,
Esther9:16,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:16,יד,subs,,,,,,hand,author,description,,
Esther9:17,ו,conj,,,InfA,505943,CP,and,author,description,author,description
Esther9:17,נוח,verb,qal,infa,,,VP,settle,author,description,,
Esther9:17,ב,prep,,,,,PP,in,author,description,,
Esther9:17,ארבע,subs,,,,,,four,author,description,,
Esther9:17,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:17,ב,prep,,,,,,in,author,description,,
Esther9:17,ו,conj,,,InfA,505944,CP,and,author,description,author,description
Esther9:17,עשׂה,verb,qal,infa,,,VP,make,author,description,,
Esther9:17,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:17,יום,subs,,,,,NP,day,author,description,,
Esther9:17,משׁתה,subs,,,,,,drinking,author,description,,
Esther9:17,ו,conj,,,,,,and,author,description,,
Esther9:17,שׂמחה,subs,,,,,,joy,author,description,,
Esther9:18,ו,conj,,,WXQt,505945,CP,and,author,description,author,description
Esther9:18,ה,art,,,,,NP,the,author,description,,
Esther9:18,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:18,אשׁר,conj,,,NmCl,505946,CP,<relative>,author,description,author,description
Esther9:18,ב,prep,,,,,PP,in,author,description,,
Esther9:18,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther9:18,קהל,verb,nif,perf,WXQt,505945,VP,assemble,author,description,author,description
Esther9:18,ב,prep,,,,,PP,in,author,description,,
Esther9:18,שׁלשׁ,subs,,,,,,three,author,description,,
Esther9:18,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:18,ב,prep,,,,,,in,author,description,,
Esther9:18,ו,conj,,,,,,and,author,description,,
Esther9:18,ב,prep,,,,,,in,author,description,,
Esther9:18,ארבע,subs,,,,,,four,author,description,,
Esther9:18,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:18,ב,prep,,,,,,in,author,description,,
Esther9:18,ו,conj,,,InfA,505947,CP,and,author,description,author,description
Esther9:18,נוח,verb,qal,infa,,,VP,settle,author,description,,
Esther9:18,ב,prep,,,,,PP,in,author,description,,
Esther9:18,חמשׁ,subs,,,,,,five,author,description,,
Esther9:18,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:18,ב,prep,,,,,,in,author,description,,
Esther9:18,ו,conj,,,InfA,505948,CP,and,author,description,author,description
Esther9:18,עשׂה,verb,qal,infa,,,VP,make,author,description,,
Esther9:18,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:18,יום,subs,,,,,NP,day,author,description,,
Esther9:18,משׁתה,subs,,,,,,drinking,author,description,,
Esther9:18,ו,conj,,,,,,and,author,description,,
Esther9:18,שׂמחה,subs,,,,,,joy,author,description,,
Esther9:19,על,prep,,,Ptcp,505949,PP,upon,author,description,author,description
Esther9:19,כן,advb,,,,,,thus,author,description,,
Esther9:19,ה,art,,,,,NP,the,author,description,,
Esther9:19,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:19,ה,art,,,,,,the,author,description,,
Esther9:19,פרזי,subs,,,,,,open country,author,description,,
Esther9:19,ה,art,,,Ptcp,505950,CP,the,author,description,author,description
Esther9:19,ישׁב,verb,qal,ptca,,,VP,sit,author,description,,
Esther9:19,ב,prep,,,,,PP,in,author,description,,
Esther9:19,עיר,subs,,,,,,town,author,description,,
Esther9:19,ה,art,,,,,,the,author,description,,
Esther9:19,פרזה,subs,,,,,,village,author,description,,
Esther9:19,עשׂה,verb,qal,ptca,Ptcp,505949,VP,make,author,description,author,description
Esther9:19,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:19,יום,subs,,,,,,day,author,description,,
Esther9:19,ארבע,subs,,,,,,four,author,description,,
Esther9:19,עשׂר,subs,,,,,,-teen,author,description,,
Esther9:19,ל,prep,,,,,,to,author,description,,
Esther9:19,חדשׁ,subs,,,,,,month,author,description,,
Esther9:19,אדר,nmpr,,,,,,Adar,author,description,,
Esther9:19,שׂמחה,subs,,,,,NP,joy,author,description,,
Esther9:19,ו,conj,,,,,,and,author,description,,
Esther9:19,משׁתה,subs,,,,,,drinking,author,description,,
Esther9:19,ו,conj,,,Ellp,505951,CP,and,author,description,author,description
Esther9:19,יום,subs,,,,,NP,day,author,description,,
Esther9:19,טוב,adjv,,,,,,good,author,description,,
Esther9:19,ו,conj,,,,,,and,author,description,,
Esther9:19,משׁלוח,subs,,,,,,sending,author,description,,
Esther9:19,מנה,subs,,,,,,portion,author,description,,
Esther9:19,אישׁ,subs,,,,,,man,author,description,,
Esther9:19,ל,prep,,,,,,to,author,description,,
Esther9:19,רע,subs,,,,,,fellow,author,description,,
Esther9:20,ו,conj,,,WayX,505952,CP,and,author,description,author,description
Esther9:20,כתב,verb,qal,wayq,,,VP,write,author,description,,
Esther9:20,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther9:20,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:20,ה,art,,,,,,the,author,description,,
Esther9:20,דבר,subs,,,,,,word,author,description,,
Esther9:20,ה,art,,,,,,the,author,description,,
Esther9:20,אלה,prde,,,,,,these,author,description,,
Esther9:23,ו,conj,,,WQtX,505966,CP,and,author,description,author,description
Esther9:23,קבל,verb,piel,perf,,,VP,take,author,description,,
Esther9:23,ה,art,,,,,NP,the,author,description,,
Esther9:23,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:23,את,prep,,,xQt0,505967,CP,<object marker>,author,description,author,description
Esther9:23,אשׁר,conj,,,,,,<relative>,author,description,,
Esther9:23,חלל,verb,hif,perf,,,VP,defile,author,description,,
Esther9:23,ל,prep,,,InfC,505968,VP,to,author,description,author,description
Esther9:23,עשׂה,verb,qal,infc,,,,make,author,description,,
Esther9:23,ו,conj,,,WxQX,505969,CP,and,author,description,author,description
Esther9:23,את,prep,,,,,CP,<object marker>,author,description,,
Esther9:23,אשׁר,conj,,,,,,<relative>,author,description,,
Esther9:23,כתב,verb,qal,perf,,,VP,write,author,description,,
Esther9:23,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther9:23,אל,prep,,,,,PP,to,author,description,,
Esther9:26,על,prep,,,NmCl,505982,PP,upon,author,description,author,description
Esther9:26,כן,advb,,,,,,thus,author,description,,
Esther9:26,על,prep,,,,,PP,upon,author,description,,
Esther9:26,כל,subs,,,,,,whole,author,description,,
Esther9:26,דבר,subs,,,,,,word,author,description,,
Esther9:26,ה,art,,,,,,the,author,description,,
Esther9:26,אגרת,subs,,,,,,letter,author,description,,
Esther9:26,ה,art,,,,,,the,author,description,,
Esther9:26,זאת,prde,,,,,,this,author,description,,
Esther9:26,ו,conj,,,WxQ0,505983,CP,and,author,description,author,description
Esther9:26,מה,prin,,,,,IPrP,what,author,description,,
Esther9:26,ראה,verb,qal,perf,,,VP,see,author,description,,
Esther9:26,על,prep,,,,,PP,upon,author,description,,
Esther9:26,ככה,advb,,,,,,thus,author,description,,
Esther9:26,ו,conj,,,WxQ0,505984,CP,and,author,description,author,description
Esther9:26,מה,prin,,,,,IPrP,what,author,description,,
Esther9:26,נגע,verb,hif,perf,,,VP,touch,author,description,,
Esther9:26,אל,prep,,,,,PP,to,author,description,,
Esther9:27,קום,verb,piel,perf,xQt0,505985,VP,arise,author,description,author,description
Esther9:27,ו,conj,,,WQtX,505986,CP,and,author,description,author,description
Esther9:27,קבל,verb,piel,perf,,,VP,take,author,description,,
Esther9:27,ה,art,,,,,NP,the,author,description,,
Esther9:27,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:27,על,prep,,,,,PP,upon,author,description,,
Esther9:27,ו,conj,,,,,,and,author,description,,
Esther9:27,על,prep,,,,,,upon,author,description,,
Esther9:27,זרע,subs,,,,,,seed,author,description,,
Esther9:27,ו,conj,,,,,,and,author,description,,
Esther9:27,על,prep,,,,,,upon,author,description,,
Esther9:27,כל,subs,,,,,,whole,author,description,,
Esther9:27,ה,art,,,Ptcp,505987,CP,the,author,description,author,description
Esther9:27,לוה,verb,nif,ptca,,,VP,accompany,author,description,,
Esther9:27,על,prep,,,,,PP,upon,author,description,,
Esther9:27,ל,prep,,,InfC,505989,VP,to,author,description,author,description
Esther9:27,היה,verb,qal,infc,,,,be,author,description,,
Esther9:27,עשׂה,verb,qal,ptca,,,VP,make,author,description,,
Esther9:27,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:27,שׁנים,subs,,,,,,two,author,description,,
Esther9:27,ה,art,,,,,,the,author,description,,
Esther9:27,יום,subs,,,,,,day,author,description,,
Esther9:27,ה,art,,,,,,the,author,description,,
Esther9:27,אלה,prde,,,,,,these,author,description,,
Esther9:27,כ,prep,,,,,PP,as,author,description,,
Esther9:27,כתב,subs,,,,,,writing,author,description,,
Esther9:27,ו,conj,,,,,,and,author,description,,
Esther9:27,כ,prep,,,,,,as,author,description,,
Esther9:27,זמן,subs,,,,,,season,author,description,,
Esther9:27,ב,prep,,,,,PP,in,author,description,,
Esther9:27,כל,subs,,,,,,whole,author,description,,
Esther9:27,שׁנה,subs,,,,,,year,author,description,,
Esther9:27,ו,conj,,,,,,and,author,description,,
Esther9:27,שׁנה,subs,,,,,,year,author,description,,
Esther9:28,ו,conj,,,Ptcp,505990,CP,and,author,description,author,description
Esther9:28,ה,art,,,,,NP,the,author,description,,
Esther9:28,יום,subs,,,,,,day,author,description,,
Esther9:28,ה,art,,,,,,the,author,description,,
Esther9:28,אלה,prde,,,,,,these,author,description,,
Esther9:28,זכר,verb,nif,ptca,,,VP,remember,author,description,,
Esther9:28,ו,conj,,,Ptcp,505991,CP,and,author,description,author,description
Esther9:28,עשׂה,verb,nif,ptca,,,VP,make,author,description,,
Esther9:28,ב,prep,,,,,PP,in,author,description,,
Esther9:28,כל,subs,,,,,,whole,author,description,,
Esther9:28,דור,subs,,,,,,generation,author,description,,
Esther9:28,ו,conj,,,,,,and,author,description,,
Esther9:28,דור,subs,,,,,,generation,author,description,,
Esther9:28,משׁפחה,subs,,,,,,clan,author,description,,
Esther9:28,ו,conj,,,,,,and,author,description,,
Esther9:28,משׁפחה,subs,,,,,,clan,author,description,,
Esther9:28,מדינה,subs,,,,,,district,author,description,,
Esther9:28,ו,conj,,,,,,and,author,description,,
Esther9:28,מדינה,subs,,,,,,district,author,description,,
Esther9:28,ו,conj,,,,,,and,author,description,,
Esther9:28,עיר,subs,,,,,,town,author,description,,
Esther9:28,ו,conj,,,,,,and,author,description,,
Esther9:28,עיר,subs,,,,,,town,author,description,,
Esther9:27,ו,conj,,,WxY0,505988,CP,and,author,description,author,description
Esther9:27,לא,nega,,,,,NegP,not,author,description,,
Esther9:27,עבר,verb,qal,impf,,,VP,pass,author,description,,
Esther9:28,ו,conj,,,WXYq,505992,CP,and,author,description,author,description
Esther9:28,יום,subs,,,,,NP,day,author,description,,
Esther9:28,ה,art,,,,,,the,author,description,,
Esther9:28,פור,subs,,,,,,lot,author,description,,
Esther9:28,ה,art,,,,,,the,author,description,,
Esther9:28,אלה,prde,,,,,,these,author,description,,
Esther9:28,לא,nega,,,,,NegP,not,author,description,,
Esther9:28,עבר,verb,qal,impf,,,VP,pass,author,description,,
Esther9:28,מן,prep,,,,,PP,from,author,description,,
Esther9:28,תוך,subs,,,,,,midst,author,description,,
Esther9:28,ה,art,,,,,,the,author,description,,
Esther9:28,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:28,ו,conj,,,WXYq,505993,CP,and,author,description,author,description
Esther9:28,זכר,subs,,,,,NP,mention,author,description,,
Esther9:28,לא,nega,,,,,NegP,not,author,description,,
Esther9:28,סוף,verb,qal,impf,,,VP,end,author,description,,
Esther9:28,מן,prep,,,,,PP,from,author,description,,
Esther9:28,זרע,subs,,,,,,seed,author,description,,
Esther9:29,ו,conj,,,WayX,505994,CP,and,author,description,author,description
Esther9:29,כתב,verb,qal,wayq,,,VP,write,author,description,,
Esther9:29,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther9:29,ה,art,,,,,,the,author,description,,
Esther9:29,מלכה,subs,,,,,,queen,author,description,,
Esther9:29,בת,subs,,,,,,daughter,author,description,,
Esther9:29,אביחיל,nmpr,,,,,,Abihail,author,description,,
Esther9:29,ו,conj,,,,,,and,author,description,,
Esther9:29,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther9:29,ה,art,,,,,,the,author,description,,
Esther9:29,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:29,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:29,כל,subs,,,,,,whole,author,description,,
Esther9:29,תקף,subs,,,,,,power,author,description,,
Esther9:29,ל,prep,,,InfC,505995,VP,to,author,description,author,description
Esther9:29,קום,verb,piel,infc,,,,arise,author,description,,
Esther9:29,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:29,אגרת,subs,,,,,,letter,author,description,,
Esther9:29,ה,art,,,,,,the,author,description,,
Esther9:29,פור,subs,,,,,,lot,author,description,,
Esther9:29,ה,art,,,,,,the,author,description,,
Esther9:29,זאת,prde,,,,,,this,author,description,,
Esther9:29,ה,art,,,,,,the,author,description,,
Esther9:29,שׁני,adjv,,,,,,second,author,description,,
Esther9:30,ו,conj,,,Way0,505996,CP,and,author,description,author,description
Esther9:30,שׁלח,verb,qal,wayq,,,VP,send,author,description,,
Esther9:30,ספר,subs,,,,,NP,letter,author,description,,
Esther9:30,אל,prep,,,,,PP,to,author,description,,
Esther9:30,כל,subs,,,,,,whole,author,description,,
Esther9:30,ה,art,,,,,,the,author,description,,
Esther9:30,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:30,אל,prep,,,,,PP,to,author,description,,
Esther9:30,שׁבע,subs,,,,,,seven,author,description,,
Esther9:30,ו,conj,,,,,,and,author,description,,
Esther9:30,עשׂרים,subs,,,,,,twenty,author,description,,
Esther9:30,ו,conj,,,,,,and,author,description,,
Esther9:30,מאה,subs,,,,,,hundred,author,description,,
Esther9:30,מדינה,subs,,,,,,district,author,description,,
Esther9:30,מלכות,subs,,,,,,kingship,author,description,,
Esther9:30,אחשׁורושׁ,nmpr,,,,,,Ahasuerus,author,description,,
Esther9:30,דבר,subs,,,,,NP,word,author,description,,
Esther9:30,שׁלום,subs,,,,,,peace,author,description,,
Esther9:30,ו,conj,,,,,,and,author,description,,
Esther9:30,אמת,subs,,,,,,trustworthiness,author,description,,
Esther9:31,ל,prep,,,InfC,505997,VP,to,author,description,author,description
Esther9:31,קום,verb,piel,infc,,,,arise,author,description,,
Esther9:31,את,prep,,,,,PP,<object marker>,author,description,,
Esther9:31,יום,subs,,,,,,day,author,description,,
Esther9:31,ה,art,,,,,,the,author,description,,
Esther9:31,פור,subs,,,,,,lot,author,description,,
Esther9:31,ה,art,,,,,,the,author,description,,
Esther9:31,אלה,prde,,,,,,these,author,description,,
Esther9:31,ב,prep,,,,,PP,in,author,description,,
Esther9:31,זמן,subs,,,,,,season,author,description,,
Esther9:31,כ,prep,,,xQtX,505998,CP,as,author,description,author,description
Esther9:31,אשׁר,conj,,,,,,<relative>,author,description,,
Esther9:31,קום,verb,piel,perf,,,VP,arise,author,description,,
Esther9:31,על,prep,,,,,PP,upon,author,description,,
Esther9:31,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther9:31,ה,art,,,,,,the,author,description,,
Esther9:31,יהודי,adjv,,,,,,Jewish,author,description,,
Esther9:31,ו,conj,,,,,,and,author,description,,
Esther9:31,אסתר,nmpr,,,,,,Esther,author,description,,
Esther9:31,ה,art,,,,,,the,author,description,,
Esther9:31,מלכה,subs,,,,,,queen,author,description,,
Esther9:31,ו,conj,,,WxQ0,505999,CP,and,author,description,author,description
Esther9:31,כ,prep,,,,,CP,as,author,description,,
Esther9:31,אשׁר,conj,,,,,,<relative>,author,description,,
